Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;exploitant;num_psr;idf;principal;x;y;picto ligne
48.8668000351,2.38338325046;"{""type"": ""Point"", ""coordinates"": [2.383383250455202, 48.86680003509802]}";533;MENILMONTANT;Ménilmontant;;;71815;Ménilmontant;44133;Ménilmontant;2030;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;C01372;2;7.0;2-102043;2;METRO;METRO 2;RATP;0;1;0;654765.838;6863151.1043;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8389609394,2.28270002724;"{""type"": ""Point"", ""coordinates"": [2.28270002723913, 48.83896093937201]}";479;LOURMEL;Lourmel;;;71086;Lourmel;45363;Lourmel;2224;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-108021;8;METRO;METRO 8;RATP;0;1;0;647351.9234;6860118.0595;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8584665494,2.38972985235;"{""type"": ""Point"", ""coordinates"": [2.389729852353504, 48.85846654943374]}";640;PHILIPPE AUGUSTE;Philippe Auguste;;;71751;Philippe Auguste;44332;Philippe Auguste;2028;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;C01372;2;7.0;2-102039;2;METRO;METRO 2;RATP;0;1;0;655224.2451;6862220.8679;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8847082013,2.26051507789;"{""type"": ""Point"", ""coordinates"": [2.260515077888117, 48.884708201322525]}";669;PONT DE NEUILLY (AVENUE DE MADRID);Pont de Neuilly;;;71442;Pont de Neuilly;44479;Pont de Neuilly;2002;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;C01371;1;1.0;1-101077;1;METRO;METRO 1;RATP;0;1;0;645771.287;6865219.7485;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.8471584794,2.41014036797;"{""type"": ""Point"", ""coordinates"": [2.410140367974106, 48.84715847940209]}";702;PORTE DE VINCENNES;Porte de Vincennes;;;71663;Porte de Vincennes;44528;Porte de Vincennes;2021;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;C01371;1;1.0;1-101039;1;METRO;METRO 1;RATP;0;1;0;656712.3513;6860952.126;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.8643437787,2.33012987711;"{""type"": ""Point"", ""coordinates"": [2.330129877112861, 48.864343778733904]}";864;TUILERIES;Tuileries;;;71284;Tuileries;45664;Tuileries;2011;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;C01371;1;1.0;1-101059;1;METRO;METRO 1;RATP;0;1;0;650857.0163;6862909.8123;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.8811500285,2.31517662622;"{""type"": ""Point"", ""coordinates"": [2.315176626220464, 48.88115002847467]}";907;VILLIERS;Villiers;;;71403;Villiers;45056;Villiers;2043;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;C01372;2;7.0;2-103067;2;METRO;METRO 2;RATP;0;1;0;649776.2512;6864787.9506;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8811500285,2.31517662622;"{""type"": ""Point"", ""coordinates"": [2.315176626220464, 48.88115002847467]}";908;VILLIERS;Villiers;;;71403;Villiers;45056;Villiers;2057;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;C01373;3;8.0;3-103067;3;METRO;METRO 3;RATP;0;1;0;649776.2512;6864787.9506;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
48.8274148587,2.30663592651;"{""type"": ""Point"", ""coordinates"": [2.306635926513703, 48.827414858654514]}";983;PORTE DE VANVES;Porte de Vanves;;;71006;Porte de Vanves;44526;Porte de Vanves;5466;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;C01391;T3A;33.0;T3A-114039;3A;TRAMWAY;TRAM 3a;RATP;0;1;0;649097.4412;6858818.5764;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8974287356,2.38658143311;"{""type"": ""Point"", ""coordinates"": [2.38658143311372, 48.897428735578686]}";1110;PORTE DE LA VILLETTE;Porte de la Villette;Cité des Sciences et de l’Industrie;;72430;Porte de La Villette;473461;Porte de La Villette;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;C01679;T3B;0.0;T3B-107031;3B;TRAMWAY;TRAM 3b;RATP;0;1;0;655026.9055;6866555.0116;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8949808107,2.3127919615;"{""type"": ""Point"", ""coordinates"": [2.312791961501291, 48.89498081072531]}";1227;Porte de Clichy - Tribunal de Paris;Porte de Clichy;Tribunal de Paris;;71545;Porte de Clichy;473477;Porte de Clichy;0;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01547;C01384;14;0.0;14-442;14;METRO;METRO 14;RATP;0;1;0;649614.7531;6866327.3696;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5
48.819453687,2.36519093258;"{""type"": ""Point"", ""coordinates"": [2.36519093257928, 48.81945368699374]}";1230;PORTE DE CHOISY;Porte de Choisy;;;70604;Porte de Choisy;44513;Porte de Choisy;5475;Tramway;0;0;0;0;1;0;0;0;0;0;0;TRAM 9;0;0;A02371;C02317;TRAM 9;0.0;TRAM 9-107085;9;TRAMWAY;TRAM 9;KEOLIS;0;1;0;653388.979;6857897.2355;
48.8971438185,2.50640824702;"{""type"": ""Point"", ""coordinates"": [2.506408247015323, 48.89714381848298]}";13;ALLEE DE LA TOUR RENDEZ-VOUS;Allée de la Tour Rendez-Vous;;;73312;Allée de la Tour-Rendez-vous;462929;Allée de la Tour-Rendez-vous;3006;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;T4;34.0;T4-363;4;TRAMWAY;TRAM 4;SNCF;113878;1;0;663811.743;6866461.748;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.9067006317,2.46052340367;"{""type"": ""Point"", ""coordinates"": [2.460523403665098, 48.90670063170015]}";970;AUGUSTE DELAUNE;Auguste Delaune;;;72479;Auguste Delaune;42245;Auguste Delaune;3521;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-1022;1;TRAMWAY;TRAM 1;RATP;0;1;0;660454.9526;6867546.4432;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.8247670255,2.26053991367;"{""type"": ""Point"", ""coordinates"": [2.260539913667206, 48.82476702551439]}";371;JACQUES-HENRI LARTIGUE;Jacques-Henri Lartigue;;;70662;Jacques-Henri Lartigue;43420;Jacques-Henri Lartigue;3561;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;T2;32.0;T2-448;2;TRAMWAY;TRAM 2;RATP;0;1;0;645710.692;6858554.8747;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.9385977752,2.35590281042;"{""type"": ""Point"", ""coordinates"": [2.355902810417395, 48.93859777520993]}";514;MARCHE DE SAINT-DENIS;Marché de Saint-Denis;;;72333;Marché de Saint-Denis;44095;Marché de Saint-Denis;3518;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-1002;1;TRAMWAY;TRAM 1;RATP;0;1;0;652815.0781;6871150.8172;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.8925047614,2.49938845729;"{""type"": ""Point"", ""coordinates"": [2.499388457291094, 48.892504761408226]}";449;LES COQUETIERS;Les Coquetiers;;;72028;Les Coquetiers;46516;Les Coquetiers;3005;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;T4;34.0;T4-362;4;TRAMWAY;TRAM 4;SNCF;113845;1;0;663293.8153;6865949.1405;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.8215175225,2.25133615621;"{""type"": ""Point"", ""coordinates"": [2.251336156214501, 48.82151752251851]}";462;LES MOULINEAUX;Les Moulineaux;;;70622;Les Moulineaux;43765;Les Moulineaux;3560;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;T2;32.0;T2-320;2;TRAMWAY;TRAM 2;RATP;0;1;0;645031.5696;6858199.9405;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.9024441906,2.51169930327;"{""type"": ""Point"", ""coordinates"": [2.511699303270689, 48.90244419056996]}";453;LES PAVILLONS-SOUS-BOIS;Les Pavillons-sous-Bois;;;73334;Les Pavillons-sous-Bois;46521;Les Pavillons-sous-Bois;3007;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;T4;34.0;T4-364;4;TRAMWAY;TRAM 4;SNCF;113852;1;0;664203.3028;6867048.7229;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.9160965041,2.51506144619;"{""type"": ""Point"", ""coordinates"": [2.515061446192153, 48.91609650409271]}";995;LYCEE HENRI SELLIER;Lycée Henri Sellier;;;411281;Lycée Henri Sellier;411280;Lycée Henri Sellier;5173;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;T4;34.0;T4-1402;4;TRAMWAY;TRAM 4;SNCF;0;1;0;664459.0975;6868565.3172;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.8195005099,2.34580357984;"{""type"": ""Point"", ""coordinates"": [2.345803579842599, 48.81950050990104]}";989;STADE CHARLETY (PORTE DE GENTILLY);Stade Charléty;Porte de Gentilly;;70605;Stade Charléty - Porte de Gentilly;44892;Stade Charléty - Porte de Gentilly;5472;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;C01391;T3A;33.0;T3A-1312;3A;TRAMWAY;TRAM 3a;RATP;0;1;0;651965.5328;6857914.0606;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.9243751434,2.40207341436;"{""type"": ""Point"", ""coordinates"": [2.402073414361554, 48.92437514343709]}";807;STADE GEO ANDRE;Stade Géo André;;;73697;Stade Géo André;46119;Stade Géo André;3511;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-1009;1;TRAMWAY;TRAM 1;RATP;0;1;0;656185.3758;6869542.6678;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9356057093,2.33433291316;"{""type"": ""Point"", ""coordinates"": [2.334332913159427, 48.9356057092515]}";1075;MAIRIE DE VILLENEUVE-LA-GARENNE;Mairie de Villeneuve-la-Garenne;;;72324;Mairie de Villeneuve-la-Garenne;46332;Mairie de Villeneuve-la-Garenne;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-1027;1;TRAMWAY;TRAM 1;RATP;0;1;0;651232.1542;6870831.2069;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9349758267,2.32679331227;"{""type"": ""Point"", ""coordinates"": [2.32679331226622, 48.93497582668585]}";1076;LA NOUE;La Noue;;;72313;La Noue;47355;La Noue;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-1028;1;TRAMWAY;TRAM 1;RATP;0;1;0;650679.207;6870765.8475;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9346085677,2.32149519817;"{""type"": ""Point"", ""coordinates"": [2.321495198170709, 48.934608567663645]}";1077;CHEMIN DES RENIERS;Chemin des Reniers;;;72311;Chemin des Reniers;42594;Chemin des Reniers;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-1029;1;TRAMWAY;TRAM 1;RATP;0;1;0;650290.7126;6870728.331;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9339320289,2.3131326405;"{""type"": ""Point"", ""coordinates"": [2.313132640503474, 48.9339320288801]}";1078;PARC DES CHANTERAINES;Parc des Chanteraines;;;72307;Parc des Chanteraines;44252;Parc des Chanteraines;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-1030;1;TRAMWAY;TRAM 1;RATP;0;1;0;649677.4076;6870658.3977;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9076645839,2.23830930229;"{""type"": ""Point"", ""coordinates"": [2.238309302290675, 48.90766458394417]}";1088;CHARLEBOURG;Charlebourg;;;72137;Charlebourg;47411;Charlebourg;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;T2;32.0;T2-1507;2;TRAMWAY;TRAM 2;RATP;0;1;0;644167.5425;6867787.8358;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.8398410732,2.4088668504;"{""type"": ""Point"", ""coordinates"": [2.408866850400784, 48.839841073224285]}";1100;MONTEMPOIVRE;Montempoivre;;;71612;Montempoivre;45214;Montempoivre;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;C01391;T3A;33.0;T3A-1315;3A;TRAMWAY;TRAM 3a;RATP;0;1;0;656612.8031;6860139.1982;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8243285035,2.37758429146;"{""type"": ""Point"", ""coordinates"": [2.377584291457183, 48.82432850347971]}";1105;MARYSE BASTIE;Maryse Bastié;;;73623;Maryse Bastié;58493;Maryse Bastié;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;C01391;T3A;33.0;T3A-1318;3A;TRAMWAY;TRAM 3a;RATP;0;1;0;654303.2181;6858432.0128;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8984911016,2.36365138218;"{""type"": ""Point"", ""coordinates"": [2.363651382181136, 48.89849110155686]}";1114;COLETTE BESSON;Colette Besson;;;72066;Colette Besson;45538;Colette Besson;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;C01679;T3B;0.0;T3B-1611;3B;TRAMWAY;TRAM 3b;RATP;0;1;0;653346.7649;6866686.4459;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.9766656914,2.37741967331;"{""type"": ""Point"", ""coordinates"": [2.377419673310627, 48.976665691445696]}";1121;LES FLANADES;Les Flanades;;;65560;Les Flanades;43013;Les Flanades;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;C01684;T5;35.0;T5-1703;5;TRAMWAY;TRAM 5;RATP;0;1;0;654424.6931;6875371.3973;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.9591210983,2.35874250448;"{""type"": ""Point"", ""coordinates"": [2.358742504475762, 48.959121098317276]}";1127;SUZANNE VALADON;Suzanne Valadon;;;72397;Suzanne Valadon;50686;Suzanne Valadon;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;C01684;T5;35.0;T5-1709;5;TRAMWAY;TRAM 5;RATP;0;1;0;653041.6366;6873431.3327;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.9448189327,2.35700635511;"{""type"": ""Point"", ""coordinates"": [2.357006355105467, 48.944818932664724]}";1131;ROGER SEMAT;Roger Sémat;;;72355;Roger Semât;50681;Roger Semât;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;C01684;T5;35.0;T5-1713;5;TRAMWAY;TRAM 5;RATP;0;1;0;652901.5526;6871841.9509;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.9389501578,2.35632186742;"{""type"": ""Point"", ""coordinates"": [2.356321867421057, 48.93895015783625]}";1133;MARCHE DE SAINT-DENIS;Marché de Saint-Denis;;;72333;Marché de Saint-Denis;44095;Marché de Saint-Denis;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T5;0;0;A01760;C01684;T5;35.0;T5-1002;5;TRAMWAY;TRAM 5;RATP;0;1;0;652846.0959;6871189.7517;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.7145127253,2.37174714346;"{""type"": ""Point"", ""coordinates"": [2.371747143464364, 48.71451272529017]}";1135;PORTE DE L'ESSONNE;Porte de l'Essonne;;;74009;Porte de L'Essonne;58786;Porte de L'Essonne;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;C01774;T7;37.0;T7-1811;7;TRAMWAY;TRAM 7;RATP;0;1;0;653777.5267;6846225.7682;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7831075504,2.36715783332;"{""type"": ""Point"", ""coordinates"": [2.367157833315663, 48.78310755044936]}";1143;LAMARTINE;Lamartine;;;70036;Lamartine;53692;Lamartine;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;C01774;T7;37.0;T7-1812;7;TRAMWAY;TRAM 7;RATP;0;1;0;653501.0075;6853854.8962;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7682217804,2.36804152067;"{""type"": ""Point"", ""coordinates"": [2.368041520670991, 48.768221780370745]}";1146;BRETAGNE;Bretagne;;;69888;Bretagne;47694;Bretagne;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;C01774;T7;37.0;T7-1815;7;TRAMWAY;TRAM 7;RATP;0;1;0;653552.6902;6852199.3247;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7526743518,2.35536098908;"{""type"": ""Point"", ""coordinates"": [2.35536098907642, 48.75267435177291]}";1151;PORTE DE RUNGIS;Porte de Rungis;;;69721;Porte de Rungis;58785;Porte de Rungis;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;C01774;T7;37.0;T7-1800;7;TRAMWAY;TRAM 7;RATP;0;1;0;652606.6122;6850478.2667;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7819866725,2.18049375093;"{""type"": ""Point"", ""coordinates"": [2.180493750928926, 48.781986672500096]}";1177;L'ONDE;L’Onde;Maison des Arts;;73918;L'Onde (Maison des Arts);43501;L'Onde (Maison des Arts);0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;T6;39.0;T6-117042;6;TRAMWAY;TRAM 6;RATP;0;1;0;639784.7373;6853856.4077;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.780087152,2.19650581249;"{""type"": ""Point"", ""coordinates"": [2.196505812489855, 48.78008715198849]}";1175;LOUVOIS;Louvois;;;63703;Louvois;43830;Louvois;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;T6;39.0;T6-117044;6;TRAMWAY;TRAM 6;RATP;0;1;0;640959.0733;6853633.1244;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.9495813451,2.34252182604;"{""type"": ""Point"", ""coordinates"": [2.342521826040313, 48.94958134511723]}";1184;CESAR;César;;;72366;César;50572;César;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117062;8;TRAMWAY;TRAM 8;RATP;0;1;0;651845.0136;6872380.2698;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.9009196807,2.55606902658;"{""type"": ""Point"", ""coordinates"": [2.556069026584471, 48.90091968065113]}";1223;Notre-Dame des Anges;Notre-Dame-des-Anges;;;477285;Notre-Dame des Anges;479060;Notre-Dame-des-Anges;3008;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;T4;34.0;;4;TRAMWAY;TRAM 4;SNCF;113860;1;0;667455.0012;6866860.0001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.7830053855,2.39383827034;"{""type"": ""Point"", ""coordinates"": [2.39383827034194, 48.78300538549811]}";1239;Constant Coquelin;Constant Coquelin;;VITRY-SUR-SEINE;70027;Constant Coquelin;479019;Constant Coquelin;5475;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;0.0;TRAM 9-117081;9;TRAMWAY;TRAM 9;KEOLIS;0;1;0;655461.2646;6853828.1568;
48.7639148711,2.40580894404;"{""type"": ""Point"", ""coordinates"": [2.405808944037218, 48.763914871077304]}";1243;Rouget de Lisle;Rouget de Lisle;;CHOISY-LE-ROI;69846;Rouget de Lisle;479025;Rouget de Lisle;5475;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;0.0;TRAM 9-117085;9;TRAMWAY;TRAM 9;KEOLIS;0;1;0;656324.8404;6851698.9181;
48.8290105028,2.22531285328;"{""type"": ""Point"", ""coordinates"": [2.225312853280434, 48.829010502795086]}";575;MUSEE DE SEVRES;Musée de Sèvres;;;70692;Musée de Sèvres;44189;Musée de Sèvres;3557;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;T2;32.0;T2-322;2;TRAMWAY;TRAM 2;RATP;6600024;1;0;643129.1196;6859051.4896;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.9517087836,2.32021652167;"{""type"": ""Point"", ""coordinates"": [2.320216521669494, 48.95170878359007]}";1190;LES BEATUS;Les Béatus;;;72372;Les Béatus;50566;Les Béatus;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117068;8;TRAMWAY;TRAM 8;RATP;0;1;0;650213.4059;6872630.6755;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.7998873832,2.28195132017;"{""type"": ""Point"", ""coordinates"": [2.281951320169447, 48.79988738317761]}";1163;PARC ANDRE MALRAUX;Parc André Malraux;;;70310;Parc André Malraux;59179;Parc André Malraux;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;T6;39.0;T6-117056;6;TRAMWAY;TRAM 6;RATP;0;1;0;647257.464;6855774.0984;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.7807309692,2.23983201762;"{""type"": ""Point"", ""coordinates"": [2.23983201762499, 48.78073096915018]}";1168;PAVE BLANC;Pavé Blanc;Parc Novéos;;70049;Pavé Blanc;44300;Pavé Blanc;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;T6;39.0;T6-117051;6;TRAMWAY;TRAM 6;RATP;0;1;0;644143.2802;6853673.1835;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.9549290045,2.39095508616;"{""type"": ""Point"", ""coordinates"": [2.390955086162519, 48.95492900449691]}";1205;GARE DE STAINS LA CERISAIE;Stains La Cerisaie;;;426083;Stains la Cerisaie;462931;Stains la Cerisaie;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02225;C01999;T11;0.0;T11-521;11;TRAMWAY;TRAM 11;SNCF;0;1;0;655396.8739;6872946.4883;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda
48.8072143329,2.37491159799;"{""type"": ""Point"", ""coordinates"": [2.374911597993258, 48.80721433285338]}";1233;La Briqueterie;La Briqueterie;;IVRY-SUR-SEINE;70391;La Briqueterie;479014;La Briqueterie;5475;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;0.0;TRAM 9-117075;9;TRAMWAY;TRAM 9;KEOLIS;0;1;0;654091.9332;6856530.6815;
48.8390897554,2.27045824379;"{""type"": ""Point"", ""coordinates"": [2.270458243787242, 48.83908975542995]}";57;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;Pont du Garigliano;Hôpital Européen Georges Pompidou;;74002;Pont du Garigliano - Hôpital Européen Georges Pompidou;58798;Pont du Garigliano - Hôpital Européen G. Pompidou;2537;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-316;C;RER;RER C;SNCF;393322;1;0;646453.5639;6860140.6142;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
